,id,title,releaseStatus,type,runtimeSeconds,rating,ratingCount,genres,description,duration,releaseYear,countriesOfOrigin,directors,writers,cast,suggestionsID,suggestionsTitle,keywords,quotes,imageUrl
67,tt12004706,Panchayat,True,movie,,9.0,101586,"Comedy:,:Drama","A comedy-drama, which captures the journey of an engineering graduate Abhishek, who for lack of a better job option joins as secretary of a Panchayat office in a remote village of Uttar Pradesh.",,2020.0,India,,,"Chandan Roy:,:Faisal Malik:,:Jitendra Kumar:,:Raghubir Yadav:,:Neena Gupta:,:Sanvikaa:,:Durgesh Kumar:,:Ashok Pathak:,:Sunita Rajwar:,:Sushil Tandon:,:Pankaj Jha:,:Vishal Yadav:,:Gaurav Singh:,:Tripti Sahu:,:Bulloo Kumar:,:Biswapati Sarkar:,:Shrikant Verma:,:Manoj Saxena","tt9432978:,:tt9544034:,:tt14392248:,:tt6473300:,:tt12392504:,:tt15477488:,:tt11912196:,:tt4742876:,:tt6077448:,:tt14650074:,:tt11854694:,:tt9680440","Kota Factory:,:The Family Man:,:Aspirants:,:Mirzapur:,:Scam 1992: The Harshad Mehta Story:,:Farzi:,:Asur: Welcome to Your Dark Side:,:TVF Pitchers:,:Sacred Games:,:Dhindora:,:Special OPS:,:Paatal Lok","village:,:rural india:,:gram panchayat:,:uttar pradesh:,:rural life",,https://m.media-amazon.com/images/M/MV5BYzkwZGNkYTctZDc2MS00OWM2LWI2NTUtMTM2ZGMzMTY0N2Q1XkEyXkFqcGc@._V1_.jpg
68,tt0214341,Dragon Ball Z,True,movie,1440,8.8,159801,"Animation:,:Action:,:Adventure","With the help of the powerful Dragonballs, a team of fighters led by the saiyan warrior Goku defend the planet earth from extraterrestrial enemies.",24m,1996.0,"Japan:,:United States:,:Canada",,,"Doc Harris:,:Christopher Sabat:,:Scott McNeil:,:Sean Schemmel:,:Terry Klassen:,:Brian Drummond:,:Sonny Strait:,:Stephanie Nadolny:,:Don Brown:,:Tiffany Vollmer:,:Dale Kelly:,:Cathy Weseluck:,:Kyle Hebert:,:Michael Dobson:,:Kirby Morrow:,:Jillian Michaels:,:Ted Cole:,:Cynthia Cranz","tt0121220:,:tt0280249:,:tt0088509:,:tt1409055:,:tt0139774:,:tt14614892:,:tt10710138:,:tt0142236:,:tt8433216:,:tt0142243:,:tt29485149:,:tt0988824","Dragon Ball Z:,:Dragon Ball:,:Dragon Ball:,:Dragon Ball Z Kai:,:Dragon Ball GT:,:Dragon Ball Super: Super Hero:,:Dragon Ball Z Abridged:,:Dragon Ball Z: Fusion Reborn:,:Super Dragon Ball Heroes:,:Dragon Ball Z: Wrath of the Dragon:,:Dragon Ball Daima:,:Naruto: Shippuden","actor voicing multiple characters:,:antihero:,:cult favorite:,:friend:,:old man","Amazing. How do you do it Kakarot? You've always been like this, ever since the day I first met you, always ready to meet the next challenge, even if it's bigger than you are. ""So, we meet at last. We have been expecting you, Kakarot. We were beginning to think you wouldn't show. Hopefully, now things will get more interesting around here."" ""How can this be happening? I am a super-elite... the prince of all Saiyans. and he is just a low-level, a common soldier. I am one of the greatest fighters in the universe!"" It was the same on Namek. You have improved so much that it would make Recoome like you were standing still. Your power had increase so dramatically since our battle on Earth that I thought you have done it. I thought... that you have become a Super-Saiyan. It tore me apart. How could a low-class soldier accomplish so easily what I... I had struggle my whole life to achive? After 3 millennia, it is finally happened; A new Super-Saiyin has emerged, and somehow, I have become this popish witness. Then at last it happened. I too transformed. After living every moment of every day for the single purpose of surpassing you, I finally became a Super-Saiyin myself. The prince have reclaim his throne and fulfilled his destiny. But no matter how strong I became, your power still exceeded mine. At first I thought it was your loved ones, than it was your instinct to protect them that spired you on, and pushed you beyond your limits. But then I found myself with a family of my own, and my power... didn't increase at all. I used to fight for the shear of pleasure, for the thrill of the hunt, all I had the strength unmetered, I spared no one. And yet you showed mercy to every one, even your fiercest enemies, even me... Yet you never thought to kill, more for revenge. Only to test your limits, and to push us beyond them, to become the strongest you could possibly be. How can a Saiyin fight like that, and at the same time be so gentle that he wouldn't hurt a fly? It makes me angry just thinking about it. But perhaps it is my anger that has made me blind to the truth for so long. I see it now. this day has made it all too clear. Your better than me, Kakarot. You are the Best...",https://m.media-amazon.com/images/M/MV5BN2VlNTdlMzQtYzE5OC00YmYwLTgyZTItYjEzMWY0ZDNjMTJhXkEyXkFqcGc@._V1_.jpg
69,tt0096548,Blackadder Goes Forth,True,movie,1800,8.8,60030,"Comedy:,:War","Stuck in the middle of World War I, Captain Edmund Blackadder does his best to escape the banality of the war.",30m,1989.0,United Kingdom,,,"Rowan Atkinson:,:Tony Robinson:,:Stephen Fry:,:Hugh Laurie:,:Tim McInnerny:,:Gabrielle Glaister:,:Miranda Richardson:,:Rik Mayall:,:Geoffrey Palmer:,:Jeremy Hardy:,:Adrian Edmondson:,:Bill Wallis:,:Stephen Frost:,:Hugo Blick:,:Lee Cornes:,:Paul Mark Elliott:,:Jeremy Gittins","tt0088484:,:tt0092324:,:tt0084988:,:tt0072500:,:tt0063929:,:tt0081912:,:tt0296310:,:tt0212579:,:tt0081834:,:tt0137390:,:tt4934214:,:tt0098769","Blackadder II:,:Blackadder the Third:,:Blackadder:,:Fawlty Towers:,:Monty Python's Flying Circus:,:Only Fools and Horses:,:The Blue Planet:,:Blackadder Back & Forth:,:Das Boot:,:Blackadder: The Cavalier Years:,:Taskmaster:,:The Civil War","world war one:,:sitcom:,:1910s:,:sequel:,:british army","But this is brave, splendid and noble...:,:...Sir:,:Yes, Lieutenant.:,:I'm scared, sir:,:I'm scared too, sir:,:I'm the last of the tiddly-winking leapfroggers from the golden summer of 1914. I don't want to die... I'm really not over keen on dying at all, sir.:,:How are you feeling, Darling?:,:Ahm- not all that good, Blackadder. Rather hoped I'd get through the whole show, go back to work at Pratt and Sons, keep wicket for the Croydon Gentlemen, marry Doris. Made a note in my diary on the way here. Simply says: ""Bugger"".:,:Well, quite.:,:Come on, come on, let's move.:,:Don't forget your stick Lieutenant:,:Rather, sir. Wouldn't want to face a machine gun without this.:,:I say, listen - our guns have stopped.:,:You don't think...:,:Perhaps the war's over. Perhaps it's peace.:,:Thank God. We lived through it. The Great War, 1914 to 1917.:,:Hip hip hooray!:,:I'm afraid not. The guns have stopped because we are about to attack. Not even our generals are mad enough to shell their own men. They feel it's more sporting to let the Germans do it.:,:So, we are, in fact, going over. This is, as they say, it?:,:Yes, unless I can think of something very quickly.:,:There's a nasty splinter on that ladder, sir. A bloke could hurt himself on that.:,:I have a plan, sir.:,:Really Baldrick? A cunning and subtle one?:,:Yes, sir.:,:As cunning as a fox who's just been appointed Professor of Cunning at Oxford University?:,:Yes, sir.:,:Well, I'm afraid it's too late. Whatever it was, I'm sure it was better than my plan to get out of here by pretending to be mad. I mean, who would have noticed another madman round here?:,:Good luck, everyone.",https://m.media-amazon.com/images/M/MV5BM2ZiODg3ZWQtMzcyMC00MTRhLWI2MjItNjk5OTdlOTRiMGRiXkEyXkFqcGc@._V1_.jpg
70,tt0112130,Pride and Prejudice,True,movie,3000,8.8,97308,"Drama:,:Romance","While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",50m,1995.0,United Kingdom,,,"Colin Firth:,:Jennifer Ehle:,:Susannah Harker:,:Julia Sawalha:,:Alison Steadman:,:Benjamin Whitrow:,:Crispin Bonham-Carter:,:Polly Maberly:,:Lucy Briers:,:Anna Chancellor:,:Lucy Robinson:,:Adrian Lukis:,:David Bamber:,:Lucy Scott:,:Lucy Davis:,:Emilia Fox:,:Marlene Sidaway:,:Barbara Leigh-Hunt","tt2571774:,:tt0296310:,:tt2092588:,:tt4742876:,:tt0072500:,:tt0098769:,:tt0071075:,:tt0063929:,:tt9735318:,:tt1806234:,:tt0081834:,:tt0092337","Africa:,:The Blue Planet:,:Frozen Planet:,:TVF Pitchers:,:Fawlty Towers:,:The Civil War:,:The World at War:,:Monty Python's Flying Circus:,:The Beatles: Get Back:,:Human Planet:,:Das Boot:,:Dekalog","tv mini series:,:pride and prejudice:,:class consciousness:,:matchmaking:,:opposites attract","The more I see of the world, the less inclined I am to think well of it.",https://m.media-amazon.com/images/M/MV5BYzNkMjRmZGMtODg1Ni00MjIxLWI4MTYtOGEwM2YyMmZiMjUzXkEyXkFqcGc@._V1_.jpg
71,tt0193676,Freaks and Geeks,True,movie,2700,8.8,159037,"Comedy:,:Drama",A high school mathlete starts hanging out with a group of burnouts while her younger brother navigates his freshman year.,45m,1999.0,United States,,,"Linda Cardellini:,:John Francis Daley:,:James Franco:,:Samm Levine:,:Seth Rogen:,:Jason Segel:,:Martin Starr:,:Becky Ann Baker:,:Joe Flaherty:,:Busy Philipps:,:Jerome Elston Scott:,:Steve Bannos:,:Dave Allen:,:Sarah Hagan:,:Jerry Messing:,:Natasha Melnick:,:Stephen Lea Sheppard:,:Chauncey Leopardi","tt3731562:,:tt5348176:,:tt2297757:,:tt0367279:,:tt6921996:,:tt1266020:,:tt0098904:,:tt33372518:,:tt28813819:,:tt0965547:,:tt0273028:,:tt0353049","Kong: Skull Island:,:Barry:,:Nathan for You:,:Arrested Development:,:Johnny English Strikes Again:,:Parks and Recreation:,:Seinfeld:,:The Embers:,:Tales of Taipei:,:Slam Dunk:,:Undeclared:,:Chappelle's Show","chippewa michigan:,:20th century:,:year 1980:,:year 1981:,:reference to william mckinley",,https://m.media-amazon.com/images/M/MV5BNDk4MTRlZjMtYTMxYi00ZjdkLWEyYjYtZjg1NjBlMzY2MDIzXkEyXkFqcGc@._V1_.jpg
72,tt0098936,Twin Peaks,True,movie,3000,8.7,229037,"Crime:,:Drama:,:Mystery",An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.,50m,1990.0,United States,,,"Kyle MacLachlan:,:Michael Ontkean:,:Mädchen Amick:,:Dana Ashbrook:,:Richard Beymer:,:Lara Flynn Boyle:,:Sherilyn Fenn:,:Warren Frost:,:Peggy Lipton:,:James Marshall:,:Everett McGill:,:Jack Nance:,:Joan Chen:,:Kimmy Robertson:,:Michael Horse:,:Piper Laurie:,:Harry Goaz:,:Eric DaRe","tt4093826:,:tt0105665:,:tt5334704:,:tt27449259:,:tt0166924:,:tt0090756:,:tt0116922:,:tt2356777:,:tt0100935:,:tt0460829:,:tt0074486:,:tt0141842","Twin Peaks:,:Twin Peaks: Fire Walk with Me:,:Twin Peaks: The Missing Pieces:,:Twin Peaks:,:Mulholland Drive:,:Blue Velvet:,:Lost Highway:,:True Detective:,:Wild at Heart:,:Inland Empire:,:Eraserhead:,:The Sopranos","mysterious death:,:small town:,:murder:,:surrealism:,:cult tv","Harry, I'm going to let you in on a little secret. Every day, once a day, give yourself a present. Don't plan it. Don't wait for it. Just let it happen. It could be a new shirt at the men's store, a catnap in your office chair, or two cups of good, hot black coffee.",https://m.media-amazon.com/images/M/MV5BMTExNzk2NjcxNTNeQTJeQWpwZ15BbWU4MDcxOTczOTIx._V1_.jpg
73,tt0121220,Dragon Ball Z,True,movie,1440,8.8,94863,"Animation:,:Action:,:Adventure","The adventures of Earth's martial arts defender, Son Goku, continue with a new family and the revelation of his alien origins. Now Goku and his allies must defend the planet from an onslaught of new extraterrestrial enemies.",24m,1989.0,Japan,,,"Jôji Yanami:,:Kyle Hebert:,:Masako Nozawa:,:Sean Schemmel:,:Christopher Sabat:,:Mayumi Tanaka:,:Sonny Strait:,:Stephanie Nadolny:,:Toshio Furukawa:,:Ryô Horikawa:,:Hiromi Tsuru:,:Tiffany Vollmer:,:Mike McFarland:,:Cynthia Cranz:,:Hirotaka Suzuoki:,:Daisuke Gôri:,:Takeshi Kusao:,:Tôru Furuya","tt0214341:,:tt0088509:,:tt0280249:,:tt1409055:,:tt0139774:,:tt10710138:,:tt0142236:,:tt8433216:,:tt0142243:,:tt14614892:,:tt0142239:,:tt29485149","Dragon Ball Z:,:Dragon Ball:,:Dragon Ball:,:Dragon Ball Z Kai:,:Dragon Ball GT:,:Dragon Ball Z Abridged:,:Dragon Ball Z: Fusion Reborn:,:Super Dragon Ball Heroes:,:Dragon Ball Z: Wrath of the Dragon:,:Dragon Ball Super: Super Hero:,:Dragon Ball Z: Broly - Second Coming:,:Dragon Ball Daima","campy:,:shonen anime animation:,:martial arts action:,:famous opening theme:,:father son relationship","If you give up now I promise to turn you into something useful, like a toaster or a washing machine.",https://m.media-amazon.com/images/M/MV5BNmFiM2FkYTYtY2FiOS00ZWJkLTkyOTgtNmFmODI4NjcwNDgzXkEyXkFqcGc@._V1_.jpg
74,tt14986406,Bleach: Thousand-Year Blood War,True,movie,1440,9.0,58473,"Animation:,:Action:,:Adventure","The peace is suddenly broken when warning sirens blare through the Soul Society. Residents are disappearing without a trace and nobody knows who's behind it. Meanwhile, a darkness is approaching Ichigo and his friends in Karakura ...",24m,2022.0,Japan,,,"Johnny Yong Bosch:,:Masakazu Morita:,:Takayuki Sugô:,:Richard Epcar:,:Ryûsei Nakao:,:Terrence Stone:,:Stephanie Sheh:,:Doug Erholtz:,:Yûichirô Umehara:,:Robbie Daymond:,:Akio Ôtsuka:,:Aleks Le:,:Shin'ichirô Miki:,:Steve Kramer:,:Patrick Seitz:,:Karen Strassman:,:Steve Prince:,:Kentarô Itô","tt0434665:,:tt21975436:,:tt0423731:,:tt0434706:,:tt0988824:,:tt2098220:,:tt12343534:,:tt10233448:,:tt9335498:,:tt0962826:,:tt1355642:,:tt0388629","Bleach:,:Kaiju No. 8:,:Samurai Champloo:,:Monster:,:Naruto: Shippuden:,:Hunter x Hunter:,:Jujutsu Kaisen:,:Vinland Saga:,:Demon Slayer: Kimetsu no Yaiba:,:Black Lagoon:,:Fullmetal Alchemist: Brotherhood:,:One Piece","based on manga:,:sequel:,:sequel to tv series:,:martial arts:,:mature animation",,https://m.media-amazon.com/images/M/MV5BMjgyM2QzMjAtOGZjOS00OGFkLTkxZGYtMDJjZGM5MzIzYmM3XkEyXkFqcGc@._V1_.jpg
75,tt0353049,Chappelle's Show,True,movie,1320,8.8,75605,"Comedy:,:Music",Comedian Dave Chappelle hosts this sketch-comedy show that parodies many of the nuances of race and culture.,22m,2003.0,United States,,,"Dave Chappelle:,:Donnell Rawlings:,:Rudy Rush:,:Charlie Murphy:,:Neal Brennan:,:Yasiin Bey:,:Randy Pearlstein:,:Melle Powers:,:Greer Barnes:,:Blaire Reinhard:,:Yoshio Mita:,:Paul Mooney:,:Guillermo Diaz:,:William Bogert:,:Sophina Brown:,:Questlove:,:Bryan Olsen:,:Bill Burr","tt2297757:,:tt0081834:,:tt0063929:,:tt9735318:,:tt0098769:,:tt2571774:,:tt3530232:,:tt0264235:,:tt0092337:,:tt4742876:,:tt1508238:,:tt0071075","Nathan for You:,:Das Boot:,:Monty Python's Flying Circus:,:The Beatles: Get Back:,:The Civil War:,:Africa:,:Last Week Tonight with John Oliver:,:Curb Your Enthusiasm:,:Dekalog:,:TVF Pitchers:,:Apocalypse: The Second World War:,:The World at War","actor name in series title:,:actor plays himself:,:actor plays multiple roles:,:two word series title:,:absurd comedy","I'm Rick James, bitch!",https://m.media-amazon.com/images/M/MV5BNzgxYTFlMjYtMWM0MC00ZjQzLWJjMjUtNDZhNGE0Yzg2YmRjXkEyXkFqcGc@._V1_.jpg
76,tt2707408,Narcos,True,movie,3000,8.7,495559,"Biography:,:Crime:,:Drama","A chronicled look at the criminal exploits of Colombian drug lord Pablo Escobar, as well as the many other drug kingpins who plagued the country through the years.",50m,2015.0,"United States:,:Colombia",,,"Pedro Pascal:,:Wagner Moura:,:Boyd Holbrook:,:Alberto Ammann:,:Paulina Gaitan:,:Juan Murcia:,:Jorge Monterrosa:,:Damián Alcázar:,:Francisco Denis:,:Raúl Méndez:,:Juan Sebastián Calero:,:Paulina García:,:Diego Cataño:,:Brett Cullen:,:Julián Díaz:,:Joanna Christie:,:Maurice Compte:,:María José Sanchez Real","tt2442560:,:tt8714904:,:tt7366338:,:tt0944947:,:tt0903747:,:tt3032476:,:tt1856010:,:tt1475582:,:tt2085059:,:tt6468322:,:tt5753856:,:tt5071412","Peaky Blinders:,:Narcos: Mexico:,:Chernobyl:,:Game of Thrones:,:Breaking Bad:,:Better Call Saul:,:House of Cards:,:Sherlock:,:Black Mirror:,:Money Heist:,:Dark:,:Ozark","drug cartel:,:colombia:,:drug lord:,:blood:,:gangster",,https://m.media-amazon.com/images/M/MV5BNzQwOTcwMzIwN15BMl5BanBnXkFtZTgwMjYxMTA0NjE@._V1_.jpg
77,tt10233448,Vinland Saga,True,movie,1440,8.8,94296,"Animation:,:Action:,:Adventure","Following a tragedy, Thorfinn embarks on a journey with the man responsible for it to take his life in a duel as a true and honorable warrior to pay homage.",24m,2019.0,Japan,,,"Yûto Uemura:,:Shin'ya Takahashi:,:Mike Haimoto:,:Hiroki Gotô:,:Tsuguo Mogami:,:Kenshô Ono:,:Naoya Uchida:,:Taito Ban:,:Masato Niwa:,:David Wald:,:Yoshiaki Hasegawa:,:Ty Mahany:,:John Swasey:,:Shunsuke Takeuchi:,:Yôji Ueda:,:Hiroki Yasumoto:,:Yusuke Ota:,:Takayuki Nakatsukasa","tt2098220:,:tt12343534:,:tt0877057:,:tt2560140:,:tt9335498:,:tt1355642:,:tt13616990:,:tt22248376:,:tt0988824:,:tt0318871:,:tt5897304:,:tt0994314","Hunter x Hunter:,:Jujutsu Kaisen:,:Death Note:,:Attack on Titan:,:Demon Slayer: Kimetsu no Yaiba:,:Fullmetal Alchemist: Brotherhood:,:Chainsaw Man:,:Frieren: Beyond Journey's End:,:Naruto: Shippuden:,:Berserk:,:Mob Psycho 100:,:Code Geass","anime:,:mature animation:,:violence:,:gore:,:11th century","A man, slave to gold, holds a whip... And beats the slave he bought with that gold as if to claim HE is the master. He just doesn't see it for himself. Every living human being is a slave to something.",https://m.media-amazon.com/images/M/MV5BNDA3MGNmZTEtMzFiMy00ZmViLThhNmQtMjQ4ZDc5MDEyN2U1XkEyXkFqcGc@._V1_.jpg
78,tt10530900,Gullak,True,movie,1440,9.1,26018,"Comedy:,:Drama:,:Family","Set in quaint by-lanes in the heart of India, Gullak is a collection of disarming and relatable tales of the Mishra family.",24m,2019.0,India,,,"Jameel Khan:,:Geetanjali Kulkarni:,:Vaibhav Raj Gupta:,:Harsh Mayar:,:Shivankit Singh Parihar:,:Sunita Rajwar:,:Saad Bilgrami:,:Gaurav Sarathe:,:Bilal Khan:,:Abhishake Jha:,:Deepak Kumar Mishra:,:Sachin Kavetham:,:Manuj Sharma:,:Amar Singh Parihar:,:Stuti Tiwari:,:Ashwini:,:Vishwanath Chatterjee:,:Moazzam Ahmed","tt8595766:,:tt0268093:,:tt5182866:,:tt0795176:,:tt0986264:,:tt6025022:,:tt7923710:,:tt0096657:,:tt0229889:,:tt0275137:,:tt7678620:,:tt21267694","Yeh Meri Family:,:Ramayan:,:Reply 1988:,:Planet Earth:,:Like Stars on Earth:,:Justice League Unlimited:,:My Mister:,:Mr. Bean:,:El Chavo del Ocho:,:Justice League:,:Bluey:,:Ghar Waapsi","web series:,:middle class family:,:slice of life:,:family relationships:,:sony liv",,https://m.media-amazon.com/images/M/MV5BMzllMWE4YTgtODM3OS00MGEyLWEwMjktNWQzZjFjNWNhMGNmXkEyXkFqcGc@._V1_.jpg
79,tt0074006,"I, Claudius",True,movie,3000,8.8,20777,"Biography:,:Drama:,:History","The personal and governmental affairs of the Julio-Claudian dynasty at the beginning of the Roman Empire, as recalled by one of its rulers.",50m,1976.0,United Kingdom,,,"Derek Jacobi:,:John Hurt:,:Siân Phillips:,:Brian Blessed:,:George Baker:,:Margaret Tyzack:,:James Faulkner:,:Patricia Quinn:,:Patrick Stewart:,:Fiona Walker:,:Kevin McNally:,:Sheila White:,:Bernard Hepton:,:John Cater:,:Frances White:,:David Robb:,:Freda Dowie:,:Roger Bizley","tt2571774:,:tt0081834:,:tt0098769:,:tt0092337:,:tt0072500:,:tt1508238:,:tt1533395:,:tt0071075:,:tt0096548:,:tt0063929:,:tt0296310:,:tt4742876","Africa:,:Das Boot:,:The Civil War:,:Dekalog:,:Fawlty Towers:,:Apocalypse: The Second World War:,:Life:,:The World at War:,:Blackadder Goes Forth:,:Monty Python's Flying Circus:,:The Blue Planet:,:TVF Pitchers","1st century:,:roman emperor:,:roman empire:,:sword and sandal action:,:roman empire politics","Are you drinking because he nearly died or because he didn't?:,:Sarcastic aren't we this morning?",https://m.media-amazon.com/images/M/MV5BZmIwMjNkMzMtZDM0Ny00YjVkLTkzNDQtYWFiNmQxOTc3MDZmXkEyXkFqcGc@._V1_.jpg
80,tt9432978,Kota Factory,True,movie,2400,9.0,87253,"Comedy:,:Drama","In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life.",40m,2019.0,India,,,"Mayur More:,:Jitendra Kumar:,:Ranjan Raj:,:Alam Khan:,:Harish Peddinti:,:Ahsaas Channa:,:Urvi Singh:,:Revathi Pillai:,:Rajesh Kumar:,:Arun Kumar:,:Sameer Saxena:,:Vaibhav Thakkar:,:Jyoti Gauba:,:Tillotama Shome:,:Abhishake Jha:,:Sachin Viddrrohi:,:Hardik Soni:,:Op Jangid","tt12004706:,:tt14392248:,:tt9544034:,:tt12392504:,:tt4742876:,:tt6473300:,:tt11912196:,:tt15477488:,:tt14650074:,:tt6077448:,:tt11854694:,:tt13868972","Panchayat:,:Aspirants:,:The Family Man:,:Scam 1992: The Harshad Mehta Story:,:TVF Pitchers:,:Mirzapur:,:Asur: Welcome to Your Dark Side:,:Farzi:,:Dhindora:,:Sacred Games:,:Special OPS:,:Rocket Boys","web series:,:competition:,:engineering:,:tvf:,:iit jee",,https://m.media-amazon.com/images/M/MV5BY2U5MjY1NWEtZDI2MS00NTlhLWEyODQtYzE0MzY3NDUyNzE3XkEyXkFqcGc@._V1_.jpg
81,tt0121955,South Park,True,movie,1320,8.7,419197,"Animation:,:Comedy","Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",22m,1997.0,United States,,,"Trey Parker:,:Matt Stone:,:Isaac Hayes:,:Mona Marshall:,:April Stewart:,:Adrien Beard:,:Eliza Schneider:,:Jennifer Howell:,:Jessica Makinson:,:Mary Kay Bergman:,:Omaira Coromoto Rivero:,:Betty Boogie Parker:,:Kyle McCulloch:,:Vernon Chatman:,:John 'Nancy' Hansen:,:Elisa Gabrielli:,:Jonathan Kimmel:,:Milan Agnone","tt0096697:,:tt0182576:,:tt0158983:,:tt0149460:,:tt2861424:,:tt32375562:,:tt29474455:,:tt15005868:,:tt0386676:,:tt30505159:,:tt0397306:,:tt3398228","The Simpsons:,:Family Guy:,:South Park: Bigger, Longer & Uncut:,:Futurama:,:Rick and Morty:,:South Park: The End of Obesity:,:South Park: Joining the Panderverse:,:South Park: Post COVID:,:The Office:,:South Park (Not Suitable for Children):,:American Dad!:,:BoJack Horseman","colorado:,:social satire:,:satire:,:political humor:,:dysfunctional society","We're guys, dude. We find something about all our friends to rip on. We made fun of you for being rich for the same reason we rip on Butters for being wimpy.:,:And we rip on Kyle for being a Jew.:,:And Stan for being in love with Wendy. And Cartman for being fat. And Cartman for being stupid. And Cartman for having a whore for a mom. And Cartman for being a sadistic asshole.:,:Hey. You did me already.",https://m.media-amazon.com/images/M/MV5BNTBlMzA3ZTUtODZjNi00NTM0LWExMjMtNjJhYzA3YTkwMWYwXkEyXkFqcGc@._V1_.jpg
